student_id,course_id,chapter,time_spent,score,completed
S493,C1,3,93.43,92.86,1
S2794,C1,7,10.43,28.18,0
S1983,C1,5,18.65,0.0,0
S104,C2,3,54.46,0.0,0
S468,C1,5,73.21,86.94,1
S916,C2,2,11.86,37.21,0
S2821,C2,7,42.46,100.0,1
S1109,C1,4,125.46,70.24,1
S989,C2,8,24.5,33.14,0
S121,C1,1,34.6,35.94,0
S2103,C3,7,17.46,49.04,0
S1846,C2,6,5.0,49.56,0
S1424,C1,1,89.92,43.88,1
S3147,C1,5,104.01,78.57,1
S457,C2,2,19.45,18.36,1
S2116,C2,2,101.41,61.37,1
S180,C3,8,22.54,43.87,0
S107,C2,6,86.72,65.81,0
S3241,C1,7,25.44,38.4,0
S322,C3,4,38.52,50.75,0
S825,C3,1,112.06,74.9,1
S407,C1,4,30.98,39.42,1
S1296,C1,1,104.16,70.73,1
S1098,C1,6,107.97,69.54,1
S3125,C3,8,104.33,62.34,1
S1051,C2,8,30.86,26.93,0
S1036,C1,8,5.0,86.91,0
S577,C1,1,6.45,40.44,0
S1669,C3,3,68.04,31.08,0
S2560,C3,2,52.23,38.26,0
S111,C1,6,74.48,63.51,0
S1941,C2,6,35.86,38.4,1
S3072,C3,8,73.87,76.66,1
S1080,C3,5,35.51,0.0,0
S2346,C3,2,5.0,7.98,0
S1004,C1,7,28.4,64.49,1
S2106,C1,6,79.83,83.97,1
S1983,C1,3,55.07,28.64,0
S2009,C2,5,17.64,37.2,0
S3489,C2,6,100.15,67.39,1
S2337,C3,6,77.32,74.86,0
S3351,C1,4,107.68,82.26,1
S432,C3,1,5.0,77.0,0
S2154,C1,7,77.45,79.1,1
S496,C2,1,69.04,17.13,1
S620,C2,3,61.15,52.85,1
S2141,C3,1,63.25,57.82,1
S2098,C1,2,105.09,57.56,1
S2388,C1,4,54.76,16.69,0
S3283,C3,7,71.39,69.66,1
S271,C3,3,41.51,46.12,0
S1616,C2,2,110.09,74.46,0
S2128,C1,1,53.99,60.27,1
S2174,C1,1,63.73,96.03,1
S394,C2,1,58.0,0.0,0
S3319,C3,2,5.0,27.6,0
S521,C3,2,62.96,20.72,0
S125,C2,2,62.49,61.52,1
S364,C1,3,118.85,93.16,1
S1535,C1,4,37.22,43.63,0
S2830,C3,6,17.18,55.98,1
S3178,C2,4,15.91,9.49,0
S2751,C2,7,75.92,81.14,1
S768,C2,6,25.5,65.37,1
S2571,C3,5,33.62,9.99,1
S637,C1,1,25.79,20.98,0
S3040,C3,8,57.33,76.02,1
S2089,C1,5,64.86,69.13,1
S2596,C1,1,10.97,15.37,0
S2809,C2,6,99.84,81.79,1
S3457,C3,4,22.38,84.42,1
S1437,C2,8,21.14,4.48,0
S482,C2,1,47.75,64.83,1
S3475,C1,5,40.24,10.7,0
S2121,C1,2,57.11,59.08,0
S2693,C3,4,32.63,4.42,0
S1778,C2,3,22.0,48.9,0
S2441,C2,8,87.53,37.68,1
S3253,C2,3,34.8,33.1,0
S1854,C2,5,30.47,99.42,1
S1159,C1,1,88.83,55.84,1
S513,C3,4,111.64,54.99,0
S160,C1,4,87.96,95.83,1
S1441,C3,6,54.6,62.17,0
S1676,C2,6,66.51,63.6,1
S2319,C2,8,75.94,0.0,0
S867,C2,3,33.01,0.0,0
S1373,C3,5,71.85,55.94,1
S1812,C3,4,88.42,58.79,1
S729,C3,3,35.62,54.03,0
S345,C2,2,92.97,100.0,0
S609,C1,7,47.81,24.52,0
S1767,C3,1,99.38,79.8,1
S2436,C2,1,63.42,22.92,0
S77,C2,4,42.62,37.12,1
S38,C1,7,67.58,52.83,1
S1120,C3,4,107.88,67.74,1
S1474,C1,2,54.63,68.97,1
S1278,C1,6,54.22,83.62,1
S2660,C1,6,33.64,43.46,0
S2078,C1,3,75.19,76.21,1
S760,C1,7,73.73,17.66,0
S2369,C1,5,5.0,44.28,0
S2533,C1,5,64.86,24.77,0
S1865,C1,7,41.23,64.52,1
S2827,C3,3,61.47,39.89,0
S3259,C2,3,61.55,30.8,0
S2712,C3,7,94.16,69.19,1
S2638,C3,2,54.0,8.68,0
S2748,C1,1,65.76,84.77,1
S1986,C2,5,107.21,73.03,1
S1968,C3,4,17.59,74.9,1
S2046,C2,3,101.18,67.92,1
S2619,C2,6,88.97,63.01,1
S1035,C1,7,21.75,30.15,0
S1956,C3,8,39.17,20.32,0
S2348,C3,5,25.93,39.17,0
S2046,C2,1,91.75,60.46,1
S3065,C3,8,45.71,44.8,0
S2075,C2,4,56.18,54.04,0
S429,C3,4,53.46,80.32,1
S115,C1,2,66.12,86.92,1
S3325,C3,3,95.07,78.35,1
S902,C3,5,65.69,70.35,0
S1093,C2,5,91.42,65.19,1
S495,C2,1,5.0,29.88,0
S1327,C1,7,60.5,54.39,0
S1301,C3,1,67.37,66.44,1
S666,C2,6,28.94,69.18,1
S825,C3,8,112.09,51.29,1
S1145,C3,1,119.22,85.57,1
S2685,C2,3,24.14,73.36,0
S1001,C2,2,87.93,67.25,1
S3164,C1,5,53.46,67.32,1
S2478,C1,7,39.06,9.4,0
S928,C1,7,88.63,58.63,1
S2574,C2,4,121.72,58.86,1
S73,C3,4,47.06,44.43,0
S253,C2,3,43.21,78.0,1
S1583,C2,6,32.08,54.98,0
S346,C3,7,95.62,71.97,1
S1655,C2,1,53.96,27.72,0
S2556,C1,4,104.33,60.65,1
S331,C1,3,101.77,84.33,1
S740,C3,6,5.0,38.97,0
S1090,C2,5,77.27,69.29,1
S1385,C2,8,38.92,49.3,0
S1818,C3,7,5.0,31.08,0
S903,C1,6,79.93,59.65,1
S2802,C2,7,62.02,82.81,1
S1573,C3,4,120.98,75.91,1
S3001,C2,4,36.51,19.02,1
S608,C1,3,72.03,57.37,1
S3397,C2,8,60.14,71.14,1
S1772,C3,8,98.17,48.89,1
S772,C3,3,18.31,7.02,0
S2007,C1,3,19.06,4.98,0
S1292,C1,4,35.09,16.51,0
S2302,C3,2,82.51,85.73,1
S3196,C1,2,64.37,32.35,1
S142,C2,2,20.01,64.46,0
S2885,C1,3,14.34,5.98,0
S3304,C2,4,99.78,98.55,1
S2593,C3,3,43.57,21.7,0
S699,C3,7,111.62,60.01,1
S1470,C1,2,118.02,66.53,0
S364,C1,1,89.03,95.56,1
S1163,C2,6,39.28,14.52,0
S1184,C2,1,51.11,41.98,0
S3397,C2,5,26.92,73.63,1
S252,C1,7,86.97,93.3,1
S1764,C2,6,32.75,36.66,0
S1500,C3,6,123.3,75.76,1
S2857,C2,3,70.71,80.4,1
S2468,C2,6,86.14,65.86,1
S636,C2,8,31.66,38.33,0
S984,C1,7,34.37,21.15,0
S798,C3,7,75.14,74.96,1
S1350,C2,6,116.69,73.81,1
S619,C3,6,67.76,44.88,1
S3052,C3,8,66.68,74.3,1
S1311,C1,3,85.75,80.83,1
S661,C2,2,62.06,73.5,1
S1692,C1,8,58.78,71.8,1
S2219,C1,3,29.94,18.88,0
S1149,C2,1,82.44,70.45,0
S2682,C3,8,102.8,80.74,1
S371,C2,5,31.62,12.21,0
S1965,C2,3,63.77,15.31,0
S2942,C1,1,113.06,58.79,0
S2418,C2,3,5.0,32.73,0
S249,C1,8,40.65,42.04,0
S1008,C1,4,104.36,72.94,1
S2423,C2,5,34.18,73.83,1
S591,C3,3,29.96,33.82,0
S2888,C1,7,104.99,78.79,1
S3260,C2,6,77.06,18.55,0
S747,C3,5,33.56,0.0,0
S1376,C3,2,29.47,21.6,0
S1310,C1,4,93.7,71.25,1
S2682,C3,3,94.96,80.12,1
S503,C2,2,101.61,80.77,0
S213,C1,4,5.86,25.59,0
S1566,C1,5,37.27,49.43,0
S370,C1,3,77.9,83.96,1
S3158,C3,7,78.71,67.31,1
S715,C1,6,23.86,36.43,0
S804,C2,8,77.04,62.53,1
S2624,C1,1,66.22,64.49,1
S1811,C2,2,79.85,100.0,1
S2705,C3,1,39.59,46.66,0
S981,C1,1,32.36,18.41,0
S726,C1,2,63.8,50.57,1
S2504,C3,3,77.96,39.61,0
S1380,C3,8,5.0,34.69,0
S3110,C3,6,50.02,44.1,1
S2939,C1,6,146.09,69.17,1
S1456,C2,7,78.45,55.62,1
S145,C3,3,58.12,65.09,0
S2252,C2,6,21.95,38.27,0
S533,C1,1,55.51,95.63,1
S129,C1,8,18.49,39.95,0
S2322,C1,7,74.59,71.69,1
S1717,C3,7,117.23,81.7,1
S1854,C2,8,24.69,45.74,1
S870,C1,7,36.92,24.06,0
S1219,C2,4,136.44,76.44,1
S3143,C3,3,74.03,71.67,1
S3273,C1,4,56.43,32.03,0
S1686,C3,4,43.34,19.88,0
S843,C3,8,21.43,15.54,0
S2390,C1,7,48.94,36.37,1
S333,C1,2,12.0,26.87,0
S1618,C1,7,22.29,38.17,0
S1689,C3,7,71.48,74.97,1
S1516,C3,2,33.13,72.76,0
S2018,C2,1,53.03,11.43,0
S2169,C1,6,66.78,65.02,0
S260,C1,8,51.34,89.89,1
S2269,C1,3,42.89,39.1,0
S113,C1,7,30.17,91.16,1
S3144,C3,3,30.92,31.53,0
S2343,C3,6,107.52,57.07,1
S3379,C3,6,71.02,68.1,1
S773,C3,4,136.32,84.59,1
S873,C1,8,55.33,53.97,0
S1684,C2,8,34.83,26.81,0
S2281,C2,5,96.07,74.88,1
S3497,C2,5,11.05,31.88,0
S3095,C3,3,73.66,75.07,1
S663,C3,1,17.3,34.97,0
S3056,C2,6,113.06,77.11,1
S1319,C3,4,11.19,57.36,0
S2783,C1,3,67.77,62.33,1
S212,C3,2,128.24,73.04,1
S1820,C3,5,90.45,60.94,1
S2664,C2,6,54.13,49.45,0
S1457,C2,8,15.88,28.2,0
S1089,C2,4,77.46,79.98,1
S2597,C3,8,40.26,75.91,1
S2895,C3,8,76.29,66.7,1
S797,C2,3,106.11,60.72,1
S1322,C3,4,52.17,54.79,0
S1368,C1,6,5.0,3.01,0
S1216,C2,4,62.5,81.95,1
S3207,C3,6,36.96,41.06,0
S2528,C3,2,37.37,32.14,0
S872,C2,7,66.12,68.6,1
S1651,C1,1,105.34,69.49,1
S3120,C2,4,5.36,17.53,0
S1659,C2,1,75.84,66.48,1
S2740,C1,7,74.99,65.93,1
S1056,C1,1,84.26,54.87,1
S1236,C2,4,63.48,0.0,0
S2135,C2,3,108.17,99.44,1
S1425,C2,6,58.55,47.98,0
S1089,C2,3,90.12,100.0,1
S2135,C2,1,156.32,68.24,1
S307,C2,1,33.41,35.28,0
S7,C3,5,85.43,92.08,1
S116,C3,4,82.09,23.7,0
S675,C2,1,58.62,66.5,0
S3416,C3,5,22.93,22.89,0
S1694,C3,2,105.54,88.06,1
S577,C1,2,64.34,13.81,0
S360,C3,4,5.0,0.0,1
S3267,C2,2,30.08,43.75,0
S847,C3,5,32.9,20.73,0
S362,C2,5,131.78,54.25,1
S302,C1,4,66.86,83.52,0
S2632,C1,5,5.0,20.53,0
S232,C1,5,45.05,66.84,1
S1462,C1,2,76.28,81.6,1
S2743,C1,3,15.04,12.92,0
S1895,C3,1,27.14,34.57,0
S654,C3,5,8.04,18.77,0
S3020,C2,1,98.74,84.36,1
S2962,C1,1,36.04,37.11,0
S2469,C1,8,18.46,31.27,0
S2520,C2,8,28.76,59.37,1
S1729,C2,4,53.11,49.96,0
S3163,C3,5,73.19,78.44,1
S2671,C2,5,84.22,53.93,1
S3473,C3,1,30.61,36.42,0
S3350,C1,7,133.42,79.31,1
S75,C2,6,81.78,67.46,1
S217,C3,2,100.73,89.95,1
S147,C1,8,99.03,50.34,1
S1995,C2,5,63.1,30.29,0
S455,C3,6,81.1,39.11,1
S1396,C3,7,82.61,61.01,1
S2785,C1,8,5.0,39.48,0
S2769,C2,8,65.53,76.96,1
S1215,C1,3,71.8,37.71,0
S2504,C3,7,14.9,30.0,1
S3005,C2,8,5.0,20.78,0
S3461,C3,1,68.87,70.37,1
S2052,C1,6,54.56,72.39,1
S22,C1,2,5.0,82.37,0
S3426,C1,8,100.33,78.14,1
S692,C1,5,19.59,67.6,0
S2812,C1,4,16.68,45.76,0
S1939,C1,6,31.36,6.01,0
S2270,C3,5,42.77,50.12,1
S201,C2,8,5.0,14.67,0
S354,C1,5,118.03,80.74,1
S967,C1,8,80.82,64.39,1
S361,C2,4,74.4,66.66,1
S3209,C2,5,72.59,58.53,1
S2012,C3,4,5.12,29.43,0
S607,C1,4,115.76,66.38,1
S2561,C1,2,38.28,68.83,1
S2321,C3,3,86.48,85.96,1
S2163,C1,4,97.76,61.22,1
S361,C2,3,55.95,65.22,1
S1745,C3,4,47.84,86.58,1
S262,C2,7,57.05,74.08,0
S430,C2,2,76.79,70.25,1
S3061,C1,7,66.6,69.04,1
S1167,C3,6,32.68,24.69,0
S2109,C1,7,64.64,45.29,0
S679,C3,4,25.91,0.36,0
S3062,C2,4,33.97,35.51,0
S2175,C1,8,39.85,48.86,0
S3096,C2,4,36.3,30.7,0
S1904,C2,7,16.42,26.97,0
S1979,C2,7,36.45,28.62,0
S2254,C1,7,78.02,76.7,1
S1677,C1,7,38.91,5.57,0
S264,C2,1,47.88,36.93,0
S780,C2,4,27.28,53.16,1
S1208,C3,6,93.74,97.28,1
S2691,C1,3,39.86,17.01,0
S1475,C3,7,5.0,0.0,0
S117,C2,7,5.0,38.64,0
S302,C1,6,10.01,42.17,0
S1513,C3,7,26.25,23.57,0
S941,C2,2,5.0,87.25,0
S3002,C1,8,102.39,68.85,0
S2705,C3,3,84.1,34.83,0
S2970,C2,4,50.45,79.51,1
S552,C2,7,82.01,64.53,1
S1505,C1,1,115.5,75.4,1
S1591,C1,8,57.29,70.26,1
S3,C3,7,106.62,86.14,1
S173,C1,7,13.14,33.49,0
S368,C2,7,56.97,72.14,1
S3326,C1,7,33.42,19.04,0
S422,C2,3,56.51,42.79,0
S1404,C1,8,87.46,65.73,1
S595,C2,4,14.01,23.38,0
S2260,C1,2,88.98,80.82,1
S3145,C2,4,25.66,22.23,0
S1785,C1,5,48.81,82.02,1
S280,C1,5,5.0,16.55,0
S3308,C2,5,19.42,31.68,0
S1223,C3,5,142.24,76.11,1
S2615,C3,3,126.47,64.94,1
S3257,C2,7,5.0,45.04,0
S1736,C2,4,21.58,37.43,1
S753,C3,5,72.01,41.56,1
S3351,C1,5,36.31,76.68,1
S177,C1,6,108.28,57.87,1
S1745,C3,5,73.02,78.79,1
S2297,C3,4,95.68,54.94,0
S1561,C2,2,84.39,82.96,1
S356,C3,8,5.0,6.26,0
S1123,C1,2,138.14,45.88,1
S859,C3,1,111.85,77.86,1
S1982,C3,7,25.42,69.97,1
S1477,C3,5,48.74,35.45,0
S1007,C2,4,35.81,69.45,1
S3035,C3,5,12.87,15.55,0
S2879,C1,2,40.64,34.91,0
S2805,C3,2,108.66,75.29,0
S2303,C2,7,31.09,18.81,0
S610,C2,5,45.75,53.5,0
S1195,C2,3,36.41,68.33,1
S1315,C1,2,21.54,19.35,0
S849,C1,6,29.13,25.2,1
S146,C2,3,73.93,88.61,1
S2004,C1,3,44.4,38.73,0
S2193,C3,4,116.18,51.85,1
S3391,C1,6,15.84,34.54,0
S391,C1,1,52.59,79.83,1
S2921,C3,1,96.37,68.52,1
S1895,C3,6,52.1,17.26,0
S699,C3,6,85.37,66.86,1
S1182,C3,7,28.43,30.84,0
S2484,C2,4,57.4,57.97,1
S798,C3,2,93.81,71.96,1
S1250,C1,8,97.01,61.91,1
S2185,C2,1,93.86,91.02,1
S3042,C2,4,95.35,72.08,1
S2819,C1,1,76.14,71.94,1
S3061,C1,2,70.44,82.04,1
S322,C3,7,28.91,36.48,1
S2502,C2,5,86.75,60.82,1
S13,C2,6,60.25,0.0,0
S1606,C1,1,21.2,26.99,0
S2840,C2,5,24.82,48.04,0
S2461,C2,2,110.53,100.0,1
S1377,C2,3,106.87,64.64,1
S2345,C3,8,31.6,79.58,1
S388,C3,1,115.29,80.61,1
S2549,C2,3,37.22,34.51,0
S138,C3,5,37.21,26.87,0
S2872,C3,5,82.34,68.72,1
S1236,C2,5,55.55,43.24,0
S849,C1,3,22.76,37.16,0
S1518,C2,1,87.7,75.88,1
S3496,C3,7,5.0,44.57,0
S1598,C3,4,91.48,92.73,1
S2469,C1,4,32.07,19.9,0
S296,C2,4,62.58,21.67,0
S2166,C1,8,106.17,70.75,1
S1617,C3,6,81.58,40.1,1
S2585,C3,1,78.24,86.22,1
S2061,C2,2,33.96,28.96,0
S3388,C2,5,22.97,17.26,1
S2411,C2,7,60.75,86.39,1
S2941,C3,4,78.7,60.37,1
S3034,C3,7,19.91,24.05,0
S1888,C2,7,83.66,63.01,0
S1454,C1,8,39.63,4.51,0
S3450,C1,8,77.88,39.51,0
S3125,C3,6,5.53,85.94,1
S3078,C3,4,36.41,23.44,0
S1505,C1,6,22.02,68.83,1
S1669,C3,8,35.79,70.38,0
S1787,C3,1,71.72,98.75,1
S3133,C2,4,74.62,83.39,1
S3404,C3,7,31.99,59.1,1
S3297,C3,8,31.52,44.39,0
S179,C1,5,44.31,81.44,1
S3104,C3,8,41.37,12.11,1
S1,C3,5,8.41,19.48,0
S2678,C2,7,30.66,43.61,0
S1495,C2,5,48.6,87.0,1
S3364,C2,3,99.01,71.48,1
S823,C2,4,93.06,82.76,1
S237,C2,8,18.17,55.26,1
S2032,C3,5,77.99,71.87,1
S916,C2,3,49.64,3.54,0
S2835,C1,2,90.39,95.21,0
S2359,C3,2,59.48,22.44,0
S2860,C1,5,85.19,90.88,1
S2497,C1,3,101.04,84.31,1
S2580,C1,7,78.74,75.89,1
S3082,C3,5,82.43,90.48,1
S2498,C1,5,67.78,86.54,1
S475,C3,8,27.45,26.67,0
S2521,C3,3,73.27,82.54,1
S2141,C3,2,56.59,60.85,1
S1663,C3,5,103.06,85.31,1
S946,C1,8,110.08,72.77,1
S780,C2,8,76.64,93.31,1
S363,C2,1,40.01,32.93,0
S3298,C1,6,65.23,73.33,1
S236,C2,7,6.68,42.73,0
S1115,C3,5,31.91,48.8,0
S1057,C1,7,23.67,36.82,0
S12,C1,3,38.59,41.98,0
S2450,C1,1,19.83,48.65,0
S2044,C3,5,82.84,69.19,1
S2129,C3,7,51.83,35.12,0
S2788,C2,7,82.08,62.36,1
S2692,C2,7,30.88,45.17,0
S2015,C3,6,34.33,20.04,0
S1805,C2,4,127.08,77.16,1
S223,C2,8,20.94,18.99,0
S1418,C1,1,42.63,68.81,1
S3462,C1,4,78.18,77.64,1
S3495,C1,2,40.12,26.73,0
S2533,C1,8,5.0,27.88,0
S2856,C2,7,5.0,33.76,0
S683,C3,5,50.99,81.95,1
S1180,C1,5,43.43,52.1,0
S587,C2,3,35.22,32.09,0
S3247,C2,7,15.75,13.7,1
S994,C1,2,38.72,33.55,0
S1587,C3,8,34.72,42.2,0
S3167,C3,2,18.82,32.21,0
S691,C2,2,18.3,90.34,1
S530,C2,8,5.0,8.64,0
S1737,C2,4,28.04,6.03,0
S460,C2,4,35.82,9.18,0
S2980,C3,5,74.89,87.63,1
S1990,C3,6,92.34,64.47,1
S1405,C2,7,5.0,23.03,0
S3337,C3,7,54.24,65.04,1
S2211,C1,8,21.58,30.88,0
S849,C1,2,25.36,44.1,0
S3443,C2,1,69.85,65.49,1
S2326,C2,7,25.38,30.81,0
S323,C3,7,109.42,41.57,1
S1248,C1,8,82.66,64.93,1
S1939,C1,3,63.28,92.46,0
S2777,C2,1,40.51,66.29,0
S1171,C1,3,86.89,78.42,1
S3426,C1,6,39.6,68.64,1
S1029,C3,2,66.14,43.62,0
S898,C2,1,79.77,83.61,1
S86,C2,8,9.82,8.31,0
S1636,C3,2,82.9,71.34,0
S474,C3,2,98.63,63.23,1
S2493,C2,8,54.51,71.86,1
S2331,C3,8,85.3,49.6,1
S764,C1,8,109.05,86.5,1
S1639,C3,8,62.37,31.61,0
S616,C2,7,29.19,51.56,0
S2470,C1,4,11.95,37.28,0
S647,C3,4,5.0,31.86,0
S2844,C1,7,36.61,38.47,0
S262,C2,6,74.25,77.83,1
S3489,C2,3,88.0,66.53,1
S1767,C3,6,24.46,49.27,0
S3409,C3,7,40.28,77.76,1
S2898,C3,8,52.52,80.32,1
S1517,C2,6,21.16,54.8,0
S1831,C1,2,33.66,34.2,0
S2226,C2,7,16.63,47.28,1
S3178,C2,6,6.78,20.12,0
S176,C3,5,5.0,56.21,0
S2208,C2,1,24.36,17.93,1
S1029,C3,1,5.0,36.11,0
S593,C3,3,44.19,48.54,0
S460,C2,2,112.76,81.3,1
S2028,C3,7,101.52,71.04,1
S809,C3,5,11.22,27.61,0
S1157,C3,7,100.22,69.25,1
S2954,C3,6,18.87,84.47,1
S3395,C2,1,36.4,10.55,0
S1975,C3,5,48.0,35.11,0
S3261,C3,4,39.41,60.92,0
S3286,C2,4,22.81,11.8,0
S2450,C1,6,50.71,35.79,1
S2869,C1,7,51.06,29.12,0
S1445,C2,8,65.24,76.12,1
S1331,C1,5,28.51,12.95,0
S1619,C2,2,65.24,83.85,1
S2415,C3,3,34.04,79.29,1
S1951,C3,3,39.02,4.49,0
S871,C2,7,12.28,6.85,0
S37,C1,7,30.12,27.63,0
S56,C2,3,17.97,31.48,0
S915,C1,4,62.01,25.73,0
S2689,C3,8,61.63,58.27,1
S838,C2,1,86.46,56.16,1
S1497,C3,8,41.89,51.36,1
S794,C1,4,59.24,76.62,1
S3251,C2,1,94.88,68.77,1
S1196,C3,4,34.59,36.12,0
S1869,C3,8,129.16,55.29,1
S1808,C3,2,17.41,51.56,0
S615,C1,1,54.72,69.99,0
S2991,C1,4,37.3,0.0,0
S2168,C2,3,101.92,88.68,1
S3165,C3,2,54.69,44.56,0
S187,C2,3,71.13,69.76,1
S668,C2,1,41.14,39.7,0
S3401,C2,3,55.99,31.14,1
S3192,C2,1,7.39,48.42,0
S2433,C1,2,102.53,75.98,1
S1677,C1,5,29.52,0.0,0
S3039,C1,5,69.83,73.05,0
S1230,C2,5,109.45,51.93,1
S527,C2,8,38.1,20.5,0
S752,C3,4,5.0,45.48,0
S1890,C1,8,76.02,53.2,0
S801,C2,8,41.42,32.75,0
S986,C3,8,65.22,31.97,1
S3363,C3,4,9.48,21.4,0
S660,C2,7,57.08,70.72,1
S508,C3,2,114.42,75.13,1
S2755,C1,4,43.69,46.73,0
S2339,C3,1,30.77,5.15,0
S1122,C1,4,33.45,6.76,0
S259,C2,7,19.39,21.64,0
S1531,C1,5,60.48,77.46,1
S1231,C2,2,101.45,93.7,1
S925,C1,4,88.35,64.47,1
S2730,C1,3,5.0,24.78,0
S2983,C1,4,84.28,77.92,1
S1047,C2,7,21.21,18.69,0
S576,C1,7,7.19,27.11,0
S1349,C3,1,42.05,1.53,0
S992,C1,4,70.32,26.89,0
S1519,C2,8,5.0,34.04,0
S3258,C3,2,39.31,95.81,1
S2638,C3,7,13.91,42.36,1
S1758,C1,4,58.51,79.53,1
S1977,C2,1,16.82,40.14,0
S1992,C3,1,28.47,47.33,1
S1026,C1,5,115.58,66.05,1
S1627,C1,5,51.75,15.83,0
S2552,C2,1,18.6,18.36,0
S1318,C2,4,23.77,12.55,0
S2773,C1,5,34.53,31.84,0
S2990,C3,4,5.0,41.29,0
S1581,C3,6,105.62,69.71,1
S2631,C2,1,33.4,51.28,0
S1833,C3,8,75.37,75.54,1
S1371,C1,3,63.38,68.36,1
S344,C3,4,43.29,22.38,0
S2152,C3,8,41.02,15.12,0
S3202,C3,8,5.0,73.29,1
S3313,C2,8,55.39,26.16,0
S1277,C1,7,122.95,64.98,1
S1024,C1,6,55.1,85.84,1
S1880,C1,7,84.07,49.78,1
S750,C3,1,87.71,48.58,1
S389,C2,7,53.35,14.81,0
S887,C1,6,33.12,69.27,1
S1819,C3,8,5.0,74.66,1
S2736,C3,7,20.09,11.98,1
S822,C1,2,103.18,77.75,1
S3245,C2,5,34.12,30.63,0
S981,C1,6,87.87,14.09,0
S2282,C2,7,29.67,52.11,0
S2285,C1,8,43.16,25.57,0
S2451,C3,6,62.91,83.12,1
S3382,C1,5,60.96,85.57,1
S3188,C1,2,85.23,90.33,1
S528,C3,3,111.69,64.11,1
S255,C2,7,103.65,49.12,1
S905,C1,3,29.9,11.96,0
S405,C2,6,37.05,28.12,0
S278,C1,4,70.93,46.9,1
S2383,C2,4,105.74,60.43,1
S2644,C3,6,60.66,81.35,1
S3331,C1,1,78.86,36.23,0
S1260,C2,2,70.1,38.77,0
S2940,C3,6,48.51,33.58,0
S1467,C2,3,43.46,28.51,1
S2984,C3,2,28.42,37.26,0
S921,C1,5,9.85,36.39,0
S2508,C1,2,51.99,100.0,1
S1635,C2,3,67.76,61.66,0
S2109,C1,5,67.57,76.14,1
S3190,C2,8,43.38,23.49,1
S1049,C1,3,105.79,69.08,1
S1274,C1,8,99.7,67.68,1
S1876,C2,1,71.25,33.55,0
S951,C2,6,39.62,58.08,0
S1367,C2,5,49.02,57.34,0
S1493,C3,3,5.0,56.88,0
S2607,C1,5,54.87,19.97,0
S2541,C3,5,23.73,33.3,0
S1846,C2,1,5.0,23.73,0
S1544,C1,4,85.73,57.78,1
S2772,C2,6,6.74,40.66,1
S3162,C2,4,48.29,35.5,1
S1716,C3,5,86.85,100.0,1
S2064,C3,7,5.0,37.36,0
S244,C1,4,60.49,53.2,1
S2012,C3,3,41.79,56.05,0
S3027,C2,3,5.0,15.08,0
S704,C2,5,129.04,72.15,1
S3178,C2,5,7.85,47.88,0
S1425,C2,3,27.61,25.09,0
S1670,C1,7,6.27,6.51,0
S3490,C1,8,119.78,43.22,1
S2304,C2,7,37.6,28.63,0
S891,C2,8,56.64,71.86,1
S590,C2,3,49.81,33.47,1
S1815,C1,6,14.9,44.02,1
S1205,C2,6,54.62,62.27,0
S588,C3,1,21.68,62.7,1
S1161,C1,7,93.68,65.05,1
S277,C3,4,55.63,31.41,0
S2803,C3,1,5.0,21.79,0
S2807,C1,2,56.19,11.37,0
S66,C2,5,29.24,36.74,0
S2194,C1,8,97.59,60.42,1
S2486,C2,1,59.68,71.05,1
S2418,C2,1,30.85,20.91,0
S31,C3,2,58.03,13.71,0
S2502,C2,8,36.4,60.97,1
S2606,C3,7,74.03,100.0,1
S399,C1,4,80.46,64.73,1
S1441,C3,2,40.49,27.17,0
S1494,C1,1,61.81,78.83,1
S1052,C3,1,100.41,90.45,1
S257,C2,3,37.32,10.9,0
S1604,C3,2,94.24,80.27,1
S796,C2,8,54.1,76.6,1
S2622,C3,1,5.0,58.54,0
S3020,C2,2,64.28,63.79,1
S3443,C2,7,47.56,38.22,0
S828,C1,5,75.8,72.9,1
S3407,C2,1,50.2,19.81,0
S277,C3,7,21.64,21.53,0
S388,C3,5,128.78,60.99,1
S1772,C3,6,36.29,78.62,1
S804,C2,1,104.02,59.97,1
S2995,C1,5,5.0,38.03,0
S246,C1,4,49.83,14.74,0
S930,C3,4,19.3,35.0,0
S1956,C3,6,47.21,45.83,0
S3194,C3,1,14.16,45.35,1
S2534,C2,1,117.1,67.59,1
S3240,C3,5,26.12,27.92,0
S1680,C1,2,105.15,90.92,1
S1629,C3,8,14.64,33.82,0
S591,C3,2,102.36,72.92,0
S2719,C2,5,29.27,14.87,0
S1586,C3,7,37.27,26.03,0
S1415,C1,3,69.97,100.0,1
S3343,C2,4,47.77,26.6,0
S2881,C2,8,61.54,80.47,1
S1009,C2,2,45.07,71.16,0
S1348,C1,2,81.14,73.08,1
S2513,C3,3,27.51,30.93,0
S1382,C3,5,11.88,47.45,0
S738,C2,2,41.57,47.52,1
S2068,C3,7,83.79,95.59,1
S3403,C3,7,76.02,61.25,0
S2704,C3,7,12.98,7.82,0
S3319,C3,7,40.75,26.18,0
S980,C3,8,102.72,76.98,1
S2258,C3,2,35.41,31.94,0
S3111,C1,3,115.51,75.37,1
S984,C1,5,11.94,29.5,0
S842,C1,6,96.61,53.1,1
S1600,C2,7,87.12,73.24,1
S2457,C2,8,45.35,70.58,1
